customer_id,age,gender,tenure_months,subscription_type,monthly_charges,total_spend,support_tickets,last_login_days,churn
8002,22,Male,25,Premium,1075.36,17330.58,8,18,1
8003,37,Male,46,Premium,1611.4,20911.78,7,25,0
8004,56,Male,4,Basic,124.35,27699.86,9,24,0
8005,56,Female,52,Basic,1658.91,6463.93,2,9,0
8006,30,Female,55,Standard,438.88,28332.92,6,8,0
8007,58,Female,32,Standard,975.78,35641.29,3,5,1
8008,62,Female,44,Premium,940.91,43800.72,3,20,0
8009,29,Male,15,Premium,1759,15427.9,6,16,1
8010,30,Male,26,Basic,1935.36,37496.77,6,21,0
8011,27,Male,42,Basic,584.73,30498.03,0,20,0
8012,50,Female,11,Basic,228.09,25388.55,0,24,0
8013,57,Female,9,Basic,1335.99,46018,5,29,0
8014,33,Male,11,Basic,1055.4,31190.33,1,6,0
8015,62,Male,2,Premium,1174.84,18620.44,2,15,0
8016,52,Female,45,Premium,187.91,35790.18,1,18,1
8017,20,Female,27,Standard,1573.09,48013.91,1,4,0
8018,22,Female,54,Premium,541.47,45949.83,7,21,1
8019,43,Female,58,Basic,736.38,49023.36,7,26,0
8020,28,Male,26,Premium,533.87,5206.63,5,17,0
8021,24,Female,8,Premium,1897.29,22450.46,2,6,0
8022,27,Female,21,Premium,420.57,21918.12,4,24,0
8023,59,Male,21,Standard,1491.41,19498.67,6,25,1
8024,51,Male,8,Standard,566.92,9335.3,4,24,1
8025,20,Male,1,Premium,907.35,41693.85,6,4,1
8026,25,Female,38,Premium,1992.52,33817.4,9,7,0
8027,48,Female,58,Basic,291.1,30496.53,6,8,1
8028,28,Female,13,Standard,1774.58,22619.23,3,21,0
8029,62,Female,9,Basic,1897.49,19731.84,9,27,0
8030,24,Male,28,Basic,1426.63,39429.88,9,19,1
8031,62,Male,6,Premium,118.93,26578.34,5,3,1
8032,19,Female,47,Premium,1659.52,30578.77,8,2,0
8033,23,Female,23,Premium,1776.32,5450.16,3,11,0
8034,58,Female,48,Basic,1963.77,23838.43,9,8,0
8035,49,Male,36,Basic,1694.7,6950.59,0,9,0
8036,37,Female,58,Basic,946.62,3164.77,7,10,1
8037,51,Male,17,Premium,1408.43,34620.1,3,15,0
8038,33,Female,9,Premium,1021.74,14103.28,7,28,0
8039,42,Male,12,Premium,770.73,48270.15,8,10,0
8040,29,Male,22,Basic,1290.21,30472.19,7,21,1
8041,24,Female,51,Basic,1562.68,32435.52,0,7,0
8042,56,Male,52,Standard,1308.21,10242.73,8,13,1
8043,34,Male,58,Premium,1670.5,6879.7,4,1,1
8044,62,Female,12,Basic,435.11,26507.72,7,3,0
8045,28,Male,54,Standard,810.02,46315.27,5,14,0
8046,23,Female,6,Basic,693.91,3259.38,6,17,0
8047,40,Male,44,Basic,468.84,25654.5,2,10,0
8048,44,Male,9,Premium,942.03,10336.18,8,26,1
8049,63,Male,52,Standard,1900.96,39208.21,8,18,0
8050,23,Male,37,Basic,1122.22,34256.46,9,17,1
8051,55,Female,53,Standard,644.17,5311.72,1,8,0
8052,19,Female,3,Standard,772.72,31008.69,3,24,0
8053,39,Female,34,Premium,1264.84,49188.21,3,21,0
8054,37,Male,8,Standard,770.22,26642.89,0,27,1
8055,42,Male,10,Premium,1122.86,14629.72,3,22,0
8056,32,Female,47,Premium,620.9,8030.69,2,29,0
8057,46,Female,41,Premium,757.27,49487.29,1,4,0
8058,25,Female,42,Standard,1440.88,28408.88,5,9,0
8059,54,Female,43,Basic,1210.77,19047.57,2,16,0
8060,50,Male,9,Premium,277.63,11108.6,9,19,1
8061,39,Female,14,Basic,1949.05,47534.86,8,12,0
8062,64,Male,37,Standard,193.74,31537.92,8,3,0
8063,22,Female,27,Basic,257.59,3354.52,7,27,0
8064,56,Male,41,Basic,1432.63,3442.61,7,29,0
8065,35,Female,32,Premium,1445.23,47002.08,1,13,1
8066,55,Female,4,Premium,135.98,35649.8,5,7,1
8067,54,Male,2,Premium,1321.23,5619.8,3,20,1
8068,47,Male,51,Standard,163.19,31376.06,9,14,1
8069,48,Female,33,Basic,1925.46,21261.86,1,2,0
8070,27,Male,21,Standard,1422.67,39540.79,1,16,1
8071,32,Female,1,Standard,454.5,14048.78,9,14,0
8072,59,Male,44,Standard,400.4,19450.92,6,0,1
8073,61,Female,11,Standard,1182.36,8785.87,0,4,0
8074,35,Female,1,Premium,1303.69,12998.26,7,7,0
8075,40,Female,46,Basic,1679.35,9863.07,4,8,0
8076,50,Female,59,Premium,1816.31,1702.85,9,25,0
8077,33,Female,11,Premium,845.81,2785.22,7,25,0
8078,55,Female,7,Standard,1703.76,41863.4,1,1,0
8079,52,Female,2,Premium,1130.52,40288.3,0,4,0
8080,51,Female,15,Basic,994.11,7465.76,1,29,1
8081,45,Male,8,Standard,1428.04,33560.82,5,3,0
8082,19,Male,54,Premium,296.07,37409.39,3,11,0
8083,47,Male,52,Standard,604.23,3038.09,7,18,1
8084,30,Female,57,Basic,1651.85,4882.9,8,26,0
8085,58,Female,47,Standard,1057.75,28369.38,8,23,0
8086,33,Female,26,Premium,1825.28,19020.45,4,1,1
8087,22,Male,40,Premium,268.54,35119.87,5,15,0
8088,45,Male,42,Basic,695.48,28105.57,6,1,0
8089,56,Male,51,Basic,775.54,2035.57,3,20,0
8090,62,Male,35,Standard,903.17,34342.09,9,9,1
8091,37,Male,52,Premium,1974.96,10593.94,2,25,0
8092,41,Female,46,Basic,690.26,15973.69,1,9,0
8093,44,Male,41,Basic,1085.5,36951.27,9,16,0
8094,47,Female,41,Premium,1118.54,38677.04,3,11,0
8095,62,Female,21,Basic,1564.52,17617.82,8,6,0
8096,44,Female,57,Basic,1083.95,4916.75,4,8,0
8097,43,Male,38,Premium,1250.9,38598.81,0,13,0
8098,24,Male,8,Basic,1531.32,43575.4,4,17,0
8099,59,Female,43,Premium,292.15,48233.45,5,9,1
8100,64,Male,32,Premium,1930.6,16232.43,9,15,0
8101,55,Male,8,Standard,1707.98,6630.68,5,0,0
8102,22,Female,44,Premium,838.67,46914.2,4,8,0
8103,40,Female,10,Basic,1483.99,20288.4,7,12,0
8104,45,Female,23,Standard,1548.42,5129.93,4,28,0
8105,51,Female,4,Standard,1715.47,25189.66,9,15,0
8106,32,Female,48,Basic,457.8,9930.96,2,15,0
8107,49,Male,52,Standard,1437.04,18086.29,2,1,0
8108,43,Female,38,Basic,163.35,16357.34,3,8,1
8109,48,Male,30,Standard,319.6,49370.7,9,29,0
8110,36,Male,41,Basic,1574.53,32155.91,7,12,0
8111,26,Female,23,Premium,1644.71,24844.23,8,7,0
8112,46,Female,5,Premium,1225.63,25930.74,6,22,1
8113,56,Male,21,Standard,1205.2,30402.39,1,10,0
8114,21,Female,56,Standard,1524.07,43701.35,8,16,1
8115,20,Male,6,Premium,1821.56,7726.12,5,19,0
8116,46,Female,49,Basic,900.12,30181.84,5,10,0
8117,28,Female,17,Standard,318.16,16448.05,5,10,0
8118,50,Male,25,Premium,1694.1,28784.41,0,15,0
8119,55,Male,24,Standard,749.12,26127.68,8,6,0
8120,28,Female,22,Premium,354.19,1981.74,5,21,1
8121,44,Female,13,Premium,1267.77,29332,6,0,0
8122,50,Female,17,Premium,1198.36,35606.09,0,22,0
8123,38,Male,14,Basic,1001.07,12676.98,4,29,0
8124,56,Female,34,Standard,1733.61,5790,2,14,1
8125,48,Female,26,Basic,617.23,10976.4,8,17,0
8126,55,Female,19,Basic,125.15,32002.44,1,27,0
8127,63,Female,26,Premium,714.59,23705.24,3,28,0
8128,19,Male,3,Basic,118.44,43332.58,2,13,0
8129,44,Male,2,Standard,1132.82,14606.93,8,12,1
8130,53,Male,28,Standard,818.67,18572.35,2,23,0
8131,28,Female,2,Premium,1646.49,26638.48,0,1,0
8132,64,Female,22,Premium,1615.41,23270.83,7,19,0
8133,35,Female,7,Standard,925.81,27614.18,0,21,0
8134,18,Male,4,Standard,511.32,15948.37,0,23,0
8135,52,Male,49,Premium,902.62,8750.22,6,27,0
8136,52,Male,38,Basic,1318.5,40264.12,8,10,1
8137,48,Male,39,Standard,461.39,2445.12,3,18,1
8138,45,Female,20,Premium,1568.79,18800.42,9,27,1
8139,56,Male,6,Premium,728.06,4826.39,3,21,1
8140,18,Male,9,Standard,1871.14,36948.26,4,29,0
8141,42,Female,52,Premium,1072.55,18592.9,4,5,0
8142,60,Male,31,Standard,1709.54,1987.46,1,16,1
8143,55,Female,26,Premium,1270.2,4255.83,8,21,0
8144,37,Female,36,Premium,1153.74,10330.63,9,0,0
8145,20,Female,26,Basic,1396.05,39452.32,8,24,1
8146,19,Female,28,Premium,1641.83,40059.83,8,19,1
8147,35,Female,5,Standard,1324.56,49832.32,8,4,0
8148,61,Male,51,Standard,1614.76,12425.7,0,0,0
8149,27,Male,10,Basic,461.88,3491.63,7,12,0
8150,22,Female,18,Standard,627.28,14514.98,7,0,0
8151,26,Male,15,Premium,536.47,9351.59,3,11,1
8152,19,Female,57,Basic,1616.78,35664.21,9,8,0
8153,51,Male,33,Standard,263.64,48477.4,0,21,0
8154,55,Male,5,Premium,1612.14,14014.74,0,28,1
8155,48,Male,37,Basic,839.18,16767.34,0,25,0
8156,27,Male,40,Premium,251.06,17880.25,2,29,0
8157,29,Male,22,Standard,906.41,42919.21,9,12,0
8158,53,Male,22,Standard,670.95,29111.93,2,9,1
8159,38,Male,22,Standard,1224.71,48711.83,3,15,1
8160,64,Female,52,Standard,997.8,31544.53,1,5,0
8161,23,Female,15,Basic,663.88,35441.17,8,20,0
8162,20,Female,17,Standard,1738.31,4913.78,9,21,1
8163,27,Male,51,Basic,872.96,47608.18,8,29,0
8164,22,Male,45,Basic,994.31,31588.8,9,7,0
8165,63,Female,58,Premium,1708.59,26248.94,6,22,0
8166,43,Female,28,Standard,269.21,19676.49,1,6,0
8167,38,Male,59,Premium,840.8,4313.98,2,24,0
8168,62,Female,22,Premium,865.43,7100.68,7,24,1
8169,43,Female,21,Premium,1042.07,1078.91,8,12,0
8170,55,Female,42,Premium,301.63,49935.28,3,24,1
8171,61,Female,17,Premium,295.05,39421.34,8,16,1
8172,43,Male,5,Standard,891.19,39973.87,3,11,0
8173,25,Female,18,Premium,162.76,36639.47,1,26,1
8174,22,Female,17,Basic,584.47,24463.25,6,10,0
8175,32,Female,4,Basic,482.24,4865.76,8,5,0
8176,33,Female,54,Standard,1029.83,4077.32,1,14,0
8177,18,Male,7,Basic,121.2,45860.52,7,4,0
8178,33,Female,25,Premium,1383.89,515.57,5,15,0
8179,54,Female,37,Basic,1725.62,35105.59,8,23,0
8180,20,Female,40,Premium,1442.81,31614.63,4,10,0
8181,64,Female,40,Standard,1654.35,25310.65,0,9,0
8182,48,Female,43,Basic,1322.3,48760.05,4,28,1
8183,30,Male,9,Basic,1064,10307.35,9,7,1
8184,33,Female,19,Basic,516.14,39371.68,6,23,0
8185,60,Female,51,Standard,631.29,33904.54,6,4,1
8186,38,Male,9,Standard,703.65,48734.37,3,9,0
8187,19,Female,23,Basic,172.23,46736.56,9,26,0
8188,44,Male,31,Standard,1834.87,6864.28,5,9,0
8189,55,Female,32,Premium,1810.58,15731.96,5,0,1
8190,43,Male,52,Standard,304.78,42614.61,9,12,1
8191,55,Male,31,Basic,1157.72,11818.7,9,19,0
8192,63,Female,17,Premium,988.52,19237.71,0,22,0
8193,42,Male,48,Basic,1398.49,31485.21,4,17,0
8194,28,Female,39,Basic,1245.73,28364.24,6,22,1
8195,25,Male,58,Basic,336.21,32210.02,4,4,1
8196,25,Male,22,Standard,1354.15,35817.66,7,15,0
8197,50,Female,35,Basic,1256.86,36574.11,0,5,0
8198,24,Male,30,Premium,1109.32,37009.1,8,21,0
8199,55,Female,53,Premium,864.57,49588,1,20,1
8200,38,Male,51,Premium,1914.35,18151.07,7,9,1
8201,25,Male,40,Basic,1713.94,2687.22,4,6,1
8202,38,Female,37,Premium,1211.66,17768.67,9,19,0
8203,37,Female,26,Premium,112.12,45623.01,6,28,0
8204,25,Male,58,Premium,921.03,4627.75,6,15,1
8205,63,Female,6,Premium,1430.65,32523.64,0,0,1
8206,48,Female,34,Standard,322.86,21446.49,7,24,0
8207,46,Male,56,Basic,872.44,46117.86,2,6,1
8208,26,Male,32,Basic,464.28,46464.38,3,24,1
8209,32,Female,25,Premium,742.47,39369.61,2,11,1
8210,47,Male,51,Basic,150.67,5376.75,1,26,1
8211,43,Female,13,Premium,340.79,1723.39,6,24,0
8212,27,Female,38,Premium,964.04,7261.21,9,22,1
8213,46,Female,38,Premium,1806.56,16430.29,4,14,0
8214,33,Female,2,Basic,1032.11,12450.88,6,1,0
8215,53,Female,58,Standard,960.85,18803.08,0,26,0
8216,37,Female,56,Basic,1596.38,7582.31,9,17,0
8217,62,Male,5,Basic,608.88,37748.91,1,3,0
8218,54,Female,11,Standard,280.63,42342.18,5,24,0
8219,39,Male,11,Basic,498.19,24653.65,5,12,0
8220,24,Female,24,Standard,1603.47,47848.07,2,22,0
8221,40,Male,14,Premium,1386.39,6457.05,9,8,0
8222,58,Male,45,Standard,273.91,5737.79,0,3,1
8223,57,Male,30,Premium,1367.48,10419.76,2,8,0
8224,46,Female,40,Standard,1869.95,49104.67,3,22,1
8225,33,Male,47,Premium,185.41,21116.64,0,23,0
8226,55,Male,44,Basic,1271.19,46243.24,6,0,0
8227,45,Female,35,Standard,820.41,10499.48,2,24,0
8228,55,Male,21,Basic,1051.96,42382.11,7,27,1
8229,48,Male,55,Premium,1103.54,15845.91,6,7,0
8230,31,Female,5,Standard,1564.99,36852.77,5,0,0
8231,50,Male,38,Standard,1158.32,48735.86,7,29,1
8232,26,Male,2,Standard,1226.86,46684.72,8,28,0
8233,44,Female,40,Basic,732.53,41650.74,1,15,0
8234,41,Male,37,Premium,339.3,2985.2,9,23,0
8235,30,Male,54,Basic,1397.19,30584.61,8,14,0
8236,43,Male,49,Standard,100.92,41854.69,9,14,0
8237,46,Male,58,Premium,724.56,20266.67,4,4,1
8238,60,Female,34,Premium,514.28,36693.8,0,18,0
8239,45,Female,11,Basic,838.21,7336.6,0,23,0
8240,45,Female,36,Basic,691.41,9249.87,6,10,0
8241,25,Female,11,Standard,1438.01,32363.62,5,26,0
8242,40,Male,9,Standard,594.39,22137,9,18,1
8243,46,Female,6,Standard,1165.43,11303.44,8,23,1
8244,22,Female,56,Standard,965.96,14502.26,0,20,1
8245,59,Male,34,Premium,1622.01,31136.47,9,23,0
8246,24,Male,58,Standard,913.38,36405.85,9,2,1
8247,59,Male,47,Standard,1741.36,10776.9,9,25,0
8248,53,Female,37,Standard,100.28,47782.1,9,21,0
8249,58,Male,32,Basic,1249.19,904.85,6,27,0
8250,44,Male,12,Basic,118.63,35153.08,7,21,0
8251,63,Male,45,Basic,1456.48,14904.53,9,3,1
8252,19,Female,32,Standard,546.35,24186.47,3,20,1
8253,42,Female,17,Premium,821.96,28707.43,0,15,1
8254,26,Female,4,Standard,822.83,28295.33,2,11,0
8255,44,Female,42,Basic,1708.2,38925.75,1,27,0
8256,18,Female,33,Basic,293.98,41279.63,2,6,1
8257,40,Female,43,Standard,1367.1,4130.79,5,0,0
8258,27,Female,48,Premium,1964.39,35298.94,9,23,0
8259,59,Male,43,Premium,142.53,20253.35,2,10,0
8260,42,Male,9,Premium,1935.2,41020.17,9,14,0
8261,20,Male,34,Basic,134.97,30640.07,3,18,1
8262,23,Female,39,Basic,1698.18,1006.7,0,22,0
8263,23,Female,51,Premium,1926.36,33490.02,5,14,0
8264,19,Male,30,Standard,1986.75,46322.66,1,8,0
8265,35,Male,50,Premium,972.33,4613.3,3,12,0
8266,40,Female,20,Standard,1747.22,24964.42,4,17,0
8267,19,Female,39,Basic,332.45,31479.75,4,28,0
8268,29,Female,23,Basic,908.23,10195.25,3,25,1
8269,39,Female,41,Basic,685.15,32709.23,2,25,1
8270,54,Female,44,Premium,850.84,2965.02,3,22,0
8271,37,Female,35,Premium,1433.76,45331.12,2,16,1
8272,56,Female,23,Basic,266.21,38251.37,2,4,1
8273,41,Female,54,Basic,1996.51,47080.66,3,26,0
8274,37,Male,58,Basic,1306.63,21212.11,8,15,0
8275,18,Female,48,Premium,1759.68,2193.09,8,6,1
8276,18,Female,39,Premium,1676.42,17405.94,7,29,0
8277,34,Female,23,Basic,1555.4,26029.7,3,20,0
8278,18,Male,58,Premium,174.52,46825.66,1,4,1
8279,62,Male,37,Premium,1081.29,44211.79,8,21,0
8280,47,Female,57,Premium,723.48,29906.55,5,25,1
8281,58,Male,23,Premium,314.58,36622.74,7,25,1
8282,64,Male,39,Basic,751.68,47717.97,3,10,1
8283,20,Male,28,Basic,1325.13,42604.28,7,15,0
8284,63,Female,19,Premium,538.19,33111.56,5,29,1
8285,28,Female,49,Basic,944.73,27232.73,5,29,0
8286,41,Female,48,Basic,868.54,24064.02,5,26,1
8287,39,Female,30,Basic,199.68,37952.18,8,21,0
8288,61,Female,21,Standard,1293.36,40534.26,0,25,0
8289,62,Female,24,Basic,1275.81,11273.38,0,12,0
8290,43,Female,21,Basic,1936.19,23964.24,4,1,0
8291,30,Male,26,Premium,666.21,38672.06,0,11,0
8292,18,Female,51,Premium,896.01,33947.52,9,11,0
8293,41,Female,57,Standard,866.91,29783.05,8,9,0
8294,27,Female,50,Standard,1847.51,16524.46,3,26,0
8295,52,Female,51,Basic,876.43,30656.33,1,25,0
8296,41,Female,36,Basic,941.25,30801.15,2,12,0
8297,45,Female,26,Premium,579.45,21905.44,8,11,0
8298,53,Female,33,Basic,102.22,48034.84,7,24,1
8299,33,Female,59,Basic,309.86,32829.51,2,18,0
8300,57,Male,36,Basic,1437.39,42609.5,7,16,0
8301,33,Male,4,Basic,1396.74,6883.43,3,26,0
8302,34,Female,9,Basic,712.81,37960.59,5,15,0
8303,32,Female,8,Basic,998.71,30292.53,3,16,0
8304,33,Male,2,Basic,665.02,15759.73,4,24,0
8305,32,Female,29,Basic,1488.74,7249.92,9,5,0
8306,51,Female,23,Premium,1700.75,19292.54,8,22,0
8307,28,Male,6,Standard,1808.3,22348.17,1,17,0
8308,18,Female,55,Basic,430.36,7467.75,8,10,0
8309,32,Female,43,Premium,1420.53,33671.28,2,29,0
8310,43,Female,36,Basic,1929.71,15701.93,4,11,0
8311,21,Male,46,Basic,1336.16,40398.95,6,16,1
8312,60,Male,21,Standard,766.85,32593.26,1,1,0
8313,22,Female,22,Premium,1308.3,15869.87,3,12,1
8314,52,Male,9,Basic,1408.01,18320.97,0,18,1
8315,30,Male,34,Standard,854.39,47136.3,2,18,1
8316,27,Male,59,Standard,297.58,47431.92,5,23,0
8317,28,Female,57,Basic,1252.65,21209.36,1,3,0
8318,35,Male,26,Basic,1624.07,34118.92,7,0,0
8319,51,Male,1,Premium,1995.4,49008.62,6,1,1
8320,56,Male,36,Premium,523.81,49705.54,2,24,0
8321,58,Female,44,Basic,1430.74,4070.64,0,17,0
8322,59,Male,5,Basic,153.28,27898.21,9,11,0
8323,40,Male,41,Standard,1942.67,36467.55,3,8,0
8324,24,Female,22,Premium,123.87,9749.87,3,4,1
8325,56,Male,4,Basic,781.71,41184.3,4,15,0
8326,20,Male,48,Basic,245.17,23688.49,2,3,0
8327,29,Male,2,Premium,1279.84,25138.7,1,19,0
8328,24,Female,16,Basic,745.05,14078.99,1,2,0
8329,43,Female,16,Standard,1492.59,15357.31,7,17,0
8330,50,Male,53,Standard,1024.12,4666.57,6,7,0
8331,54,Male,56,Basic,896.87,46610.04,0,21,1
8332,32,Male,56,Premium,762.18,19402.41,8,24,1
8333,19,Male,22,Standard,263.65,8530.39,2,1,0
8334,58,Male,43,Premium,489.17,7546.56,2,11,1
8335,24,Male,1,Premium,1314.29,20666.6,0,0,0
8336,49,Female,15,Premium,1043.83,31794.29,3,23,0
8337,21,Male,24,Standard,233.17,39000.21,9,23,0
8338,37,Male,4,Standard,1133.51,46267.94,1,20,0
8339,53,Male,18,Basic,202.87,31967.25,2,17,0
8340,49,Female,17,Premium,1072.28,21322.76,0,9,0
8341,45,Male,7,Standard,1933.43,21386.35,2,20,0
8342,30,Female,50,Standard,683.95,28931.66,3,7,0
8343,18,Male,45,Basic,1474.66,27133.02,5,29,0
8344,52,Male,52,Standard,1516.55,32220.32,2,29,0
8345,47,Male,52,Standard,869.23,25418.82,5,3,0
8346,53,Male,10,Standard,1227.26,3420.05,1,29,0
8347,42,Male,1,Basic,996.89,25286.05,7,17,1
8348,33,Male,2,Basic,638.39,1615.4,4,2,1
8349,36,Female,49,Premium,1534.01,9440.09,0,2,0
8350,18,Male,22,Standard,1435.37,19677.67,5,24,0
8351,22,Male,32,Basic,1811.04,27789.76,2,28,0
8352,39,Male,29,Basic,1274.44,9648.5,3,11,1
8353,41,Female,35,Basic,838.57,14176.88,9,18,0
8354,60,Male,17,Premium,1456.61,19023.44,7,16,0
8355,62,Female,12,Premium,1276.17,10262.15,7,22,1
8356,54,Male,24,Premium,1271.57,49938.8,7,16,0
8357,53,Male,30,Premium,1714.69,40333.31,4,21,0
8358,53,Female,44,Premium,1829.89,40641.36,0,25,1
8359,21,Female,30,Standard,442.46,28658.76,8,3,1
8360,53,Male,20,Standard,696.7,48085.57,8,6,0
8361,35,Female,42,Basic,1335.58,36743.93,7,22,1
8362,33,Female,7,Premium,1158.72,16878.49,2,6,0
8363,58,Male,42,Premium,1339.42,30721.07,5,29,0
8364,35,Male,50,Basic,922.73,27413.15,6,21,0
8365,39,Male,54,Standard,883.63,29224.3,3,6,0
8366,19,Female,38,Premium,323.54,40977.47,9,7,0
8367,38,Male,7,Premium,1284.93,25723.31,6,18,0
8368,53,Male,49,Premium,433.99,36567.7,8,20,1
8369,61,Female,30,Standard,1374.94,12904.54,5,29,0
8370,56,Female,12,Standard,1937.44,46637.07,1,25,0
8371,64,Male,49,Premium,587.18,4775.92,5,26,0
8372,56,Female,31,Premium,370.09,49682.21,2,8,0
8373,46,Female,18,Basic,145.93,31817.32,6,23,0
8374,43,Female,46,Basic,819.77,23762.6,2,21,0
8375,38,Male,43,Standard,507.76,15883.72,7,28,0
8376,34,Male,2,Basic,1034.53,20554.52,4,8,0
8377,33,Male,53,Premium,1096.18,39229.95,2,13,1
8378,48,Female,33,Standard,763.72,7401.93,0,25,1
8379,26,Male,11,Basic,1524.82,13007.91,4,28,0
8380,48,Male,34,Standard,1819.13,6624.51,9,20,0
8381,31,Female,16,Premium,501.89,21619.4,9,17,0
8382,54,Female,54,Basic,1688.97,19667.52,2,8,0
8383,19,Male,35,Basic,349.26,32614.85,3,29,0
8384,63,Female,52,Basic,534.53,49787.94,9,4,1
8385,31,Male,33,Premium,1166.69,44671.78,3,7,0
8386,50,Male,21,Standard,682.5,44078.7,2,23,1
8387,52,Male,20,Basic,179.25,32462.55,5,3,0
8388,56,Female,8,Standard,660.26,13895.11,5,19,0
8389,64,Female,51,Standard,1819.25,19512.24,0,13,1
8390,37,Male,26,Standard,431.02,12881.05,3,16,0
8391,19,Male,33,Premium,1551.13,7186.66,0,20,1
8392,58,Male,26,Premium,1472.34,22083.55,6,15,0
8393,36,Male,37,Basic,301.83,44927.99,6,8,1
8394,54,Female,30,Basic,725.94,37320.13,5,27,0
8395,35,Male,31,Standard,459.78,49249.48,1,4,0
8396,33,Male,33,Standard,143.99,10143.45,3,4,0
8397,21,Female,11,Standard,428.78,25276.93,2,29,0
8398,29,Male,53,Premium,483,39755.78,7,5,0
8399,46,Male,41,Premium,415.36,23292.83,1,5,1
8400,24,Male,5,Basic,273.08,18075.19,9,7,0
8401,31,Male,2,Standard,1099.98,40886.4,1,15,0
8402,29,Male,13,Standard,713.01,21800.25,0,13,0
8403,52,Female,18,Premium,1825.67,45691.89,8,0,1
8404,22,Female,26,Basic,455.71,13785.87,2,15,1
8405,34,Female,25,Standard,1245.44,44874.46,7,14,0
8406,59,Female,44,Standard,1811.18,14283.81,6,4,0
8407,49,Male,14,Basic,189.66,14833.43,0,8,1
8408,27,Female,5,Standard,1080.93,21318.92,5,2,0
8409,60,Female,59,Premium,956.27,26032.69,7,26,0
8410,34,Female,56,Basic,1864.68,21202.14,5,6,0
8411,22,Female,42,Standard,1361.15,43176.38,8,6,0
8412,62,Female,52,Standard,763.41,39880.67,9,15,0
8413,59,Female,2,Premium,1451.89,15838.24,2,27,0
8414,26,Female,4,Premium,1207.04,25820.23,5,27,0
8415,50,Female,12,Premium,759.62,21835.98,9,25,0
8416,53,Male,11,Standard,1591.97,3275.48,3,2,0
8417,53,Female,4,Standard,1369.52,37533.27,9,14,0
8418,35,Male,43,Standard,110.29,9492.5,2,6,0
8419,26,Female,9,Basic,1743.76,46740.02,7,2,0
8420,46,Female,10,Premium,854.47,20190.03,6,15,0
8421,31,Female,27,Basic,1326.35,31301.77,6,5,0
8422,42,Male,6,Premium,853.86,41005.82,4,7,0
8423,32,Male,15,Standard,1774.59,9424.69,0,15,0
8424,23,Female,42,Basic,1336.59,27286.25,5,23,1
8425,59,Male,31,Basic,1200.83,12252.28,5,5,0
8426,46,Female,22,Premium,1962.5,25728.7,2,15,1
8427,32,Male,53,Basic,633.22,29182.08,4,1,0
8428,46,Male,6,Basic,223.98,8872.48,8,0,0
8429,21,Male,33,Standard,1080.42,29250.52,6,18,0
8430,35,Female,29,Premium,905.63,23017.95,7,13,1
8431,61,Male,21,Basic,963.15,26338.98,8,18,0
8432,56,Male,54,Standard,1278.2,45295.87,5,22,0
8433,33,Female,56,Basic,1268.73,24448.25,4,3,0
8434,28,Male,52,Standard,845.3,24069.35,9,1,0
8435,31,Female,30,Basic,1739.47,23784.73,4,1,0
8436,20,Female,21,Standard,1337.77,31343.71,4,11,0
8437,59,Male,36,Standard,1790.83,18692.11,3,22,0
8438,55,Female,55,Premium,1834.99,40167.32,1,23,1
8439,62,Male,58,Standard,417.89,14659.48,6,10,0
8440,59,Male,22,Basic,1393.07,15327.54,6,20,0
8441,35,Female,46,Standard,703.27,29643.14,7,17,1
8442,37,Male,20,Standard,1689.22,13364.52,7,18,0
8443,42,Male,22,Basic,1492.42,4952.34,7,16,0
8444,55,Female,52,Basic,477.62,10676.48,8,25,0
8445,30,Female,40,Standard,1883.59,45726.04,5,3,0
8446,21,Male,11,Basic,1398.61,1029.68,3,22,0
8447,31,Female,47,Standard,1902.4,7106.34,1,25,0
8448,50,Female,31,Standard,483.63,38022.96,4,11,0
8449,45,Female,51,Standard,1752.44,49003.11,5,24,1
8450,54,Female,40,Basic,1369.34,34565.17,6,2,1
8451,25,Male,13,Premium,1149.34,46155.56,5,15,1
8452,61,Male,18,Premium,1658.97,42834.17,3,3,1
8453,51,Female,22,Standard,1302.44,24258.52,3,27,1
8454,61,Male,56,Standard,1372.24,17009.4,6,5,0
8455,22,Female,17,Basic,581.97,31795.77,0,0,0
8456,22,Female,38,Premium,1652.4,26910.89,2,4,0
8457,48,Male,25,Premium,1335.58,1778.55,9,9,0
8458,62,Male,32,Premium,1704.34,47886.21,1,13,0
8459,26,Male,15,Basic,767.9,28727.24,1,4,0
8460,59,Male,13,Basic,730.25,43787.34,6,9,1
8461,49,Female,58,Basic,145.42,36864.19,4,24,0
8462,50,Female,26,Standard,1560.35,17371.23,2,8,0
8463,20,Male,50,Basic,727.6,45107.32,8,12,0
8464,47,Female,11,Standard,721.7,39625.91,8,16,0
8465,29,Male,13,Standard,1408.5,21774.69,2,18,0
8466,46,Male,33,Standard,580.45,42103.67,1,28,1
8467,20,Male,50,Standard,1827.14,13941.84,2,19,1
8468,43,Female,37,Basic,1122.33,33698.83,8,27,0
8469,47,Female,38,Basic,1942.01,6171.8,7,0,1
8470,26,Male,1,Premium,245.67,43355.5,2,8,0
8471,43,Male,39,Premium,739.97,36606.92,3,17,0
8472,19,Male,27,Standard,824.79,8052.11,4,4,0
8473,20,Male,36,Premium,1487.8,1556.06,3,13,1
8474,63,Female,32,Premium,504.63,19798.46,1,28,0
